"APPLICATION","TIPO","TAMANHO","VERTICES INÍCIO","ARCHITECTURE ISSUE","EVOLUÇÃO","GINI-ADS-V0","GINI-ADS-V1","GINI-ADS-V2","GINI-ADS-V3","GINI-ADS-V4","GINI-ADS-V5","GINI-ADS-V6","GINI-ADS-V7","GINI-ADS-V8","GINI-ADS-V9","GINI-ADS-V10","GINI-ADS-V11","GINI-ADS-V12","GINI-ADS-V13","GINI-ADS-V14","GINI-ADS-V15","GINI-ADS-V16","GINI-ADS-V17","GINI-ADS-V18","GINI-ADS-V19","GINI-ADS-V20","GINI-AIS-V0","GINI-AIS-V1","GINI-AIS-V2","GINI-AIS-V3","GINI-AIS-V4","GINI-AIS-V5","GINI-AIS-V6","GINI-AIS-V7","GINI-AIS-V8","GINI-AIS-V9","GINI-AIS-V10","GINI-AIS-V11","GINI-AIS-V12","GINI-AIS-V13","GINI-AIS-V14","GINI-AIS-V15","GINI-AIS-V16","GINI-AIS-V17","GINI-AIS-V18","GINI-AIS-V19","GINI-AIS-V20","SCF-V0","SCF-V1","SCF-V2","SCF-V3","SCF-V4","SCF-V5","SCF-V6","SCF-V7","SCF-V8","SCF-V9","SCF-V10","SCF-V11","SCF-V12","SCF-V13","SCF-V14","SCF-V15","SCF-V16","SCF-V17","SCF-V18","SCF-V19","SCF-V20","ADCS-V0","ADCS-V1","ADCS-V2","ADCS-V3","ADCS-V4","ADCS-V5","ADCS-V6","ADCS-V7","ADCS-V8","ADCS-V9","ADCS-V10","ADCS-V11","ADCS-V12","ADCS-V13","ADCS-V14","ADCS-V15","ADCS-V16","ADCS-V17","ADCS-V18","ADCS-V19","ADCS-V20"
"application-1583","BARABASI_ALBERT_GRAPH","SMALL","6","CONCENTRATE_INCOMING_EDGES","WORSEN","0.2586207","0.2586207","0.2586207","0.2586207","0.2586207","0.2644628","0.2644628","0.2644628","0.2675439","0.2675439","0.2683363","0.2683363","0.2683363","0.2683363","0.2678571","0.2678571","0.2678571","0.2678571","0.2678571","0.2678571","0.2882353","0.4931034","0.4931034","0.4931034","0.4931034","0.4931034","0.5013774","0.5013774","0.5013774","0.5219298","0.5219298","0.5402504","0.5402504","0.5402504","0.5402504","0.5565476","0.5565476","0.5565476","0.5565476","0.5565476","0.5565476","0.5882353","0.32222222222222224","0.32222222222222224","0.32222222222222224","0.32222222222222224","0.32222222222222224","0.3","0.3","0.3","0.2878787878787879","0.2878787878787879","0.27564102564102566","0.27564102564102566","0.27564102564102566","0.27564102564102566","0.26373626373626374","0.26373626373626374","0.26373626373626374","0.26373626373626374","0.26373626373626374","0.26373626373626374","0.22058823529411764","2.9","2.9","2.9","2.9","2.9","3.0","3.0","3.0","3.1666666666666665","3.1666666666666665","3.3076923076923075","3.3076923076923075","3.3076923076923075","3.3076923076923075","3.4285714285714284","3.4285714285714284","3.4285714285714284","3.4285714285714284","3.4285714285714284","3.4285714285714284","3.5294117647058822"
"application-1584","BARABASI_ALBERT_GRAPH","SMALL","7","CONCENTRATE_OUTGOING_EDGES","WORSEN","0.3399209","0.3399209","0.3399209","0.3399209","0.3399209","0.3399209","0.3399209","0.3399209","0.3633333","0.3633333","0.3633333","0.3633333","0.3633333","0.3633333","0.3633333","0.3633333","0.3817664","0.3817664","0.3817664","0.3817664","0.3857143","0.4031621","0.4031621","0.4031621","0.4031621","0.4031621","0.4031621","0.4031621","0.4031621","0.4166667","0.4166667","0.4166667","0.4166667","0.4166667","0.4166667","0.4166667","0.4166667","0.4330484","0.4330484","0.4330484","0.4330484","0.4571429","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.1893939393939394","0.1893939393939394","0.1893939393939394","0.1893939393939394","0.1893939393939394","0.1893939393939394","0.1893939393939394","0.1893939393939394","0.17307692307692307","0.17307692307692307","0.17307692307692307","0.17307692307692307","0.16483516483516483","2.090909090909091","2.090909090909091","2.090909090909091","2.090909090909091","2.090909090909091","2.090909090909091","2.090909090909091","2.090909090909091","2.0833333333333335","2.0833333333333335","2.0833333333333335","2.0833333333333335","2.0833333333333335","2.0833333333333335","2.0833333333333335","2.0833333333333335","2.076923076923077","2.076923076923077","2.076923076923077","2.076923076923077","2.142857142857143"
"application-1585","BARABASI_ALBERT_GRAPH","SMALL","8","CONCENTRATE_INCOMING_EDGES","WORSEN","0.2712551","0.2712551","0.2712551","0.2712551","0.2712551","0.2712551","0.2874564","0.3","0.3","0.3","0.3020833","0.3020833","0.3020833","0.3020833","0.3041065","0.3041065","0.3054357","0.3054357","0.3054357","0.3054357","0.3137255","0.4939271","0.4939271","0.4939271","0.4939271","0.4939271","0.4939271","0.5034843","0.5121212","0.5121212","0.5121212","0.5260417","0.5260417","0.5260417","0.5260417","0.5438402","0.5438402","0.5711821","0.5711821","0.5711821","0.5711821","0.5854342","0.24358974358974358","0.24358974358974358","0.24358974358974358","0.24358974358974358","0.24358974358974358","0.24358974358974358","0.22527472527472528","0.20952380952380953","0.20952380952380953","0.20952380952380953","0.2","0.2","0.2","0.2","0.1948529411764706","0.1948529411764706","0.1783625730994152","0.1783625730994152","0.1783625730994152","0.1783625730994152","0.1619047619047619","2.923076923076923","2.923076923076923","2.923076923076923","2.923076923076923","2.923076923076923","2.923076923076923","2.9285714285714284","2.933333333333333","2.933333333333333","2.933333333333333","3.0","3.0","3.0","3.0","3.1176470588235294","3.1176470588235294","3.210526315789474","3.210526315789474","3.210526315789474","3.210526315789474","3.238095238095238"
"application-1586","BARABASI_ALBERT_GRAPH","SMALL","8","CONCENTRATE_OUTGOING_EDGES","WORSEN","0.4040404","0.4040404","0.4040404","0.4040404","0.4040404","0.4040404","0.4","0.4","0.4","0.4","0.4","0.3986014","0.3986014","0.3986014","0.3986014","0.3986014","0.4047619","0.4047619","0.4047619","0.4047619","0.4153846","0.4242424","0.4242424","0.4242424","0.4242424","0.4242424","0.4242424","0.425","0.425","0.425","0.425","0.425","0.4265734","0.4265734","0.4265734","0.4265734","0.4265734","0.4285714","0.4285714","0.4285714","0.4285714","0.4307692","0.16363636363636364","0.16363636363636364","0.16363636363636364","0.16363636363636364","0.16363636363636364","0.16363636363636364","0.15151515151515152","0.15151515151515152","0.15151515151515152","0.15151515151515152","0.15151515151515152","0.14102564102564102","0.14102564102564102","0.14102564102564102","0.14102564102564102","0.14102564102564102","0.13186813186813187","0.13186813186813187","0.13186813186813187","0.13186813186813187","0.12380952380952381","1.6363636363636365","1.6363636363636365","1.6363636363636365","1.6363636363636365","1.6363636363636365","1.6363636363636365","1.6666666666666667","1.6666666666666667","1.6666666666666667","1.6666666666666667","1.6666666666666667","1.6923076923076923","1.6923076923076923","1.6923076923076923","1.6923076923076923","1.6923076923076923","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.7333333333333334"
"application-1587","BARABASI_ALBERT_GRAPH","SMALL","9","CONCENTRATE_INCOMING_EDGES","WORSEN","0.2107843","0.2107843","0.2107843","0.2107843","0.2107843","0.2107843","0.2107843","0.1995842","0.1995842","0.1995842","0.1995842","0.1995842","0.1933798","0.1933798","0.1933798","0.1933798","0.1848485","0.1848485","0.1848485","0.1848485","0.1796875","0.6862745","0.6862745","0.6862745","0.6862745","0.6862745","0.6862745","0.6862745","0.7068607","0.7068607","0.7068607","0.7068607","0.7068607","0.7264808","0.7264808","0.7264808","0.7264808","0.7424242","0.7424242","0.7424242","0.7424242","0.7578125","0.25757575757575757","0.25757575757575757","0.25757575757575757","0.25757575757575757","0.25757575757575757","0.25757575757575757","0.25757575757575757","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.22527472527472528","0.22527472527472528","0.22527472527472528","0.22527472527472528","0.20952380952380953","0.20952380952380953","0.20952380952380953","0.20952380952380953","0.2","2.8333333333333335","2.8333333333333335","2.8333333333333335","2.8333333333333335","2.8333333333333335","2.8333333333333335","2.8333333333333335","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.9285714285714284","2.9285714285714284","2.9285714285714284","2.9285714285714284","2.933333333333333","2.933333333333333","2.933333333333333","2.933333333333333","3.0"
"application-1588","BARABASI_ALBERT_GRAPH","SMALL","7","CONCENTRATE_OUTGOING_EDGES","WORSEN","0.2443182","0.2443182","0.2443182","0.2443182","0.2443182","0.2443182","0.2453704","0.2453704","0.2453704","0.2453704","0.2453704","0.2682446","0.2682446","0.2682446","0.2682446","0.2682446","0.2857143","0.2857143","0.2857143","0.2857143","0.2992593","0.5056818","0.5056818","0.5056818","0.5056818","0.5056818","0.5056818","0.5277778","0.5277778","0.5277778","0.5277778","0.5277778","0.5364892","0.5364892","0.5364892","0.5364892","0.5364892","0.5476190","0.5476190","0.5476190","0.5476190","0.56","0.2909090909090909","0.2909090909090909","0.2909090909090909","0.2909090909090909","0.2909090909090909","0.2909090909090909","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.25","0.25","0.25","0.25","0.25","0.23076923076923078","0.23076923076923078","0.23076923076923078","0.23076923076923078","0.21428571428571427","2.909090909090909","2.909090909090909","2.909090909090909","2.909090909090909","2.909090909090909","2.909090909090909","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0"
"application-1589","BARABASI_ALBERT_GRAPH","SMALL","9","CONCENTRATE_INCOMING_EDGES","WORSEN","0.2261905","0.2261905","0.2261905","0.2261905","0.2287968","0.2287968","0.2517007","0.2517007","0.2517007","0.2696296","0.2696296","0.2838542","0.2838542","0.2838542","0.2838542","0.2838542","0.2939394","0.2939394","0.2939394","0.2939394","0.2912698","0.5404762","0.5404762","0.5404762","0.5404762","0.5562130","0.5562130","0.5646259","0.5646259","0.5646259","0.5718519","0.5718519","0.578125","0.578125","0.578125","0.578125","0.578125","0.5929293","0.5929293","0.5929293","0.5929293","0.6087302","0.26515151515151514","0.26515151515151514","0.26515151515151514","0.26515151515151514","0.25","0.25","0.23076923076923078","0.23076923076923078","0.23076923076923078","0.21428571428571427","0.21428571428571427","0.2","0.2","0.2","0.2","0.2","0.17973856209150327","0.17973856209150327","0.17973856209150327","0.17973856209150327","0.16578947368421051","2.9166666666666665","2.9166666666666665","2.9166666666666665","2.9166666666666665","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0555555555555554","3.0555555555555554","3.0555555555555554","3.0555555555555554","3.15"
"application-1590","BARABASI_ALBERT_GRAPH","SMALL","6","CONCENTRATE_OUTGOING_EDGES","WORSEN","0.2882353","0.2882353","0.2882353","0.2882353","0.2882353","0.2882353","0.2882353","0.3","0.3","0.3","0.3","0.3079710","0.3079710","0.3079710","0.3079710","0.3079710","0.3384615","0.3384615","0.3384615","0.3384615","0.3418367","0.3941176","0.3941176","0.3941176","0.3941176","0.3941176","0.3941176","0.3941176","0.4181818","0.4181818","0.4181818","0.4181818","0.4456522","0.4456522","0.4456522","0.4456522","0.4456522","0.4492308","0.4492308","0.4492308","0.4492308","0.4693878","0.18888888888888888","0.18888888888888888","0.18888888888888888","0.18888888888888888","0.18888888888888888","0.18888888888888888","0.18888888888888888","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.17424242424242425","0.17424242424242425","0.17424242424242425","0.17424242424242425","0.17424242424242425","0.16025641025641027","0.16025641025641027","0.16025641025641027","0.16025641025641027","0.15384615384615385","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.8181818181818181","1.8181818181818181","1.8181818181818181","1.8181818181818181","1.9166666666666667","1.9166666666666667","1.9166666666666667","1.9166666666666667","1.9166666666666667","1.9230769230769231","1.9230769230769231","1.9230769230769231","1.9230769230769231","2.0"
"application-1591","BARABASI_ALBERT_GRAPH","SMALL","5","CONCENTRATE_INCOMING_EDGES","WORSEN","0.2583333","0.2583333","0.2583333","0.2583333","0.2583333","0.2583333","0.2583333","0.2456140","0.2456140","0.2456140","0.2456140","0.2456140","0.2456140","0.2636364","0.2636364","0.2636364","0.2636364","0.2636364","0.2636364","0.2727273","0.2777778","0.425","0.425","0.425","0.425","0.425","0.425","0.425","0.4561404","0.4561404","0.4561404","0.4561404","0.4561404","0.4561404","0.4818182","0.4818182","0.4818182","0.4818182","0.4818182","0.4818182","0.5034965","0.5222222","0.26785714285714285","0.26785714285714285","0.26785714285714285","0.26785714285714285","0.26785714285714285","0.26785714285714285","0.26785714285714285","0.2638888888888889","0.2638888888888889","0.2638888888888889","0.2638888888888889","0.2638888888888889","0.2638888888888889","0.24444444444444444","0.24444444444444444","0.24444444444444444","0.24444444444444444","0.24444444444444444","0.24444444444444444","0.23636363636363636","0.22727272727272727","1.875","1.875","1.875","1.875","1.875","1.875","1.875","2.111111111111111","2.111111111111111","2.111111111111111","2.111111111111111","2.111111111111111","2.111111111111111","2.2","2.2","2.2","2.2","2.2","2.2","2.3636363636363638","2.5"
"application-1592","BARABASI_ALBERT_GRAPH","SMALL","5","CONCENTRATE_OUTGOING_EDGES","WORSEN","0.1428571","0.1428571","0.1428571","0.1428571","0.1428571","0.1428571","0.1428571","0.1428571","0.1428571","0.1428571","0.1428571","0.1428571","0.1428571","0.1428571","0.1428571","0.1428571","0.2321429","0.2321429","0.2321429","0.2321429","0.2916667","0.4285714","0.4285714","0.4285714","0.4285714","0.4285714","0.4285714","0.4285714","0.4285714","0.4285714","0.4285714","0.4285714","0.4285714","0.4285714","0.4285714","0.4285714","0.4285714","0.4464286","0.4464286","0.4464286","0.4464286","0.4583333","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.25","0.25","0.25","0.25","0.2222222222222222","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.75","1.75","1.75","1.75","1.7777777777777777"
"application-1593","BARABASI_ALBERT_GRAPH","SMALL","8","CONCENTRATE_INCOMING_EDGES","WORSEN","0.2820513","0.2820513","0.2820513","0.2820513","0.2857143","0.2857143","0.2857143","0.2976744","0.2976744","0.2976744","0.2976744","0.3020833","0.3020833","0.3031674","0.3031674","0.3031674","0.3035714","0.3035714","0.3035714","0.3035714","0.3053846","0.4829060","0.4829060","0.4829060","0.4829060","0.5","0.5","0.5","0.5054264","0.5054264","0.5054264","0.5054264","0.5260417","0.5260417","0.5429864","0.5429864","0.5429864","0.5515873","0.5515873","0.5515873","0.5515873","0.5730769","0.23076923076923078","0.23076923076923078","0.23076923076923078","0.23076923076923078","0.21978021978021978","0.21978021978021978","0.21978021978021978","0.20476190476190476","0.20476190476190476","0.20476190476190476","0.20476190476190476","0.2","0.2","0.19117647058823528","0.19117647058823528","0.19117647058823528","0.1830065359477124","0.1830065359477124","0.1830065359477124","0.1830065359477124","0.17105263157894737","2.769230769230769","2.769230769230769","2.769230769230769","2.769230769230769","2.857142857142857","2.857142857142857","2.857142857142857","2.8666666666666667","2.8666666666666667","2.8666666666666667","2.8666666666666667","3.0","3.0","3.0588235294117645","3.0588235294117645","3.0588235294117645","3.111111111111111","3.111111111111111","3.111111111111111","3.111111111111111","3.25"
"application-1594","BARABASI_ALBERT_GRAPH","SMALL","6","CONCENTRATE_OUTGOING_EDGES","WORSEN","0.2922078","0.2922078","0.2922078","0.2922078","0.2922078","0.2922078","0.2922078","0.296875","0.296875","0.3157895","0.3157895","0.3433333","0.3433333","0.3433333","0.3433333","0.3660714","0.3850267","0.3850267","0.3850267","0.3850267","0.3866397","0.4610390","0.4610390","0.4610390","0.4610390","0.4610390","0.4610390","0.4610390","0.4895833","0.4895833","0.5263158","0.5263158","0.53","0.53","0.53","0.53","0.5327381","0.5347594","0.5347594","0.5347594","0.5347594","0.5607287","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.24242424242424243","0.24242424242424243","0.2087912087912088","0.2087912087912088","0.19047619047619047","0.19047619047619047","0.19047619047619047","0.19047619047619047","0.175","0.16176470588235295","0.16176470588235295","0.16176470588235295","0.16176470588235295","0.15204678362573099","2.5454545454545454","2.5454545454545454","2.5454545454545454","2.5454545454545454","2.5454545454545454","2.5454545454545454","2.5454545454545454","2.6666666666666665","2.6666666666666665","2.7142857142857144","2.7142857142857144","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.625","2.588235294117647","2.588235294117647","2.588235294117647","2.588235294117647","2.736842105263158"
"application-1595","BARABASI_ALBERT_GRAPH","SMALL","6","CONCENTRATE_INCOMING_EDGES","WORSEN","0.2894737","0.2894737","0.2894737","0.2894737","0.2894737","0.2894737","0.2892562","0.2892562","0.3076923","0.3076923","0.3179487","0.3179487","0.3179487","0.3179487","0.3225108","0.3225108","0.3259259","0.3259259","0.3259259","0.3259259","0.3305322","0.3842105","0.3842105","0.3842105","0.3842105","0.3842105","0.3842105","0.3884298","0.3884298","0.4294872","0.4294872","0.4615385","0.4615385","0.4615385","0.4615385","0.4826840","0.4826840","0.5","0.5","0.5","0.5","0.5266106","0.2111111111111111","0.2111111111111111","0.2111111111111111","0.2111111111111111","0.2111111111111111","0.2111111111111111","0.2","0.2","0.19696969696969696","0.19696969696969696","0.19230769230769232","0.19230769230769232","0.19230769230769232","0.19230769230769232","0.1813186813186813","0.1813186813186813","0.17142857142857143","0.17142857142857143","0.17142857142857143","0.17142857142857143","0.15441176470588236","1.9","1.9","1.9","1.9","1.9","1.9","2.0","2.0","2.1666666666666665","2.1666666666666665","2.3076923076923075","2.3076923076923075","2.3076923076923075","2.3076923076923075","2.357142857142857","2.357142857142857","2.4","2.4","2.4","2.4","2.4705882352941178"
"application-1596","BARABASI_ALBERT_GRAPH","SMALL","6","CONCENTRATE_OUTGOING_EDGES","WORSEN","0.2469136","0.2469136","0.2469136","0.2469136","0.2469136","0.2469136","0.3","0.3","0.3","0.3","0.3","0.3388430","0.3388430","0.3388430","0.3388430","0.3388430","0.3680556","0.3680556","0.3680556","0.3680556","0.3905325","0.4567901","0.4567901","0.4567901","0.4567901","0.4567901","0.4567901","0.47","0.47","0.47","0.47","0.47","0.4793388","0.4793388","0.4793388","0.4793388","0.4793388","0.4861111","0.4861111","0.4861111","0.4861111","0.4911243","0.25","0.25","0.25","0.25","0.25","0.25","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.2","0.2","0.2","0.2","0.2","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.16666666666666666","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0"
"application-1597","BARABASI_ALBERT_GRAPH","SMALL","8","CONCENTRATE_INCOMING_EDGES","WORSEN","0.2494802","0.2494802","0.2494802","0.2494802","0.2494802","0.2494802","0.2526132","0.2526132","0.2526132","0.2526132","0.2526132","0.2526132","0.2526132","0.2548148","0.2548148","0.2548148","0.2563776","0.2563776","0.2563776","0.2563776","0.2714932","0.4781705","0.4781705","0.4781705","0.4781705","0.4781705","0.4781705","0.4895470","0.4895470","0.4895470","0.4895470","0.4895470","0.4895470","0.4895470","0.5096296","0.5096296","0.5096296","0.5216837","0.5216837","0.5216837","0.5216837","0.5294118","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.22527472527472528","0.22527472527472528","0.22527472527472528","0.22527472527472528","0.22527472527472528","0.22527472527472528","0.22527472527472528","0.21428571428571427","0.21428571428571427","0.21428571428571427","0.20416666666666666","0.20416666666666666","0.20416666666666666","0.20416666666666666","0.19117647058823528","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.9285714285714284","2.9285714285714284","2.9285714285714284","2.9285714285714284","2.9285714285714284","2.9285714285714284","2.9285714285714284","3.0","3.0","3.0","3.0625","3.0625","3.0625","3.0625","3.0588235294117645"
"application-1598","BARABASI_ALBERT_GRAPH","SMALL","5","CONCENTRATE_OUTGOING_EDGES","WORSEN","0.2807018","0.2807018","0.2807018","0.2807018","0.2807018","0.2807018","0.2807018","0.2807018","0.2807018","0.3190476","0.3190476","0.3190476","0.3190476","0.3190476","0.3190476","0.3557312","0.3557312","0.3557312","0.3557312","0.3557312","0.3589744","0.4444444","0.4444444","0.4444444","0.4444444","0.4444444","0.4444444","0.4444444","0.4444444","0.4444444","0.4523810","0.4523810","0.4523810","0.4523810","0.4523810","0.4523810","0.4584980","0.4584980","0.4584980","0.4584980","0.4584980","0.4807692","0.2638888888888889","0.2638888888888889","0.2638888888888889","0.2638888888888889","0.2638888888888889","0.2638888888888889","0.2638888888888889","0.2638888888888889","0.2638888888888889","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.19696969696969696","2.111111111111111","2.111111111111111","2.111111111111111","2.111111111111111","2.111111111111111","2.111111111111111","2.111111111111111","2.111111111111111","2.111111111111111","2.1","2.1","2.1","2.1","2.1","2.1","2.090909090909091","2.090909090909091","2.090909090909091","2.090909090909091","2.090909090909091","2.1666666666666665"
"application-1599","BARABASI_ALBERT_GRAPH","SMALL","6","CONCENTRATE_INCOMING_EDGES","WORSEN","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.1975309","0.1975309","0.1975309","0.1975309","0.1975309","0.2142857","0.2142857","0.2142857","0.2142857","0.2142857","0.2272727","0.2272727","0.2376543","0.4583333","0.4583333","0.4583333","0.4583333","0.4583333","0.4583333","0.4583333","0.4583333","0.4814815","0.4814815","0.4814815","0.4814815","0.4814815","0.5","0.5","0.5","0.5","0.5","0.5151515","0.5151515","0.5277778","0.26785714285714285","0.26785714285714285","0.26785714285714285","0.26785714285714285","0.26785714285714285","0.26785714285714285","0.26785714285714285","0.26785714285714285","0.25","0.25","0.25","0.25","0.25","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.21818181818181817","0.21818181818181817","0.20454545454545456","1.875","1.875","1.875","1.875","1.875","1.875","1.875","1.875","2.0","2.0","2.0","2.0","2.0","2.1","2.1","2.1","2.1","2.1","2.1818181818181817","2.1818181818181817","2.25"
"application-1600","BARABASI_ALBERT_GRAPH","SMALL","5","CONCENTRATE_OUTGOING_EDGES","WORSEN","0.2415459","0.2415459","0.2415459","0.2415459","0.2415459","0.2415459","0.2415459","0.2692308","0.2692308","0.2692308","0.2692308","0.2727273","0.3125","0.3125","0.3125","0.3125","0.3252747","0.3252747","0.3252747","0.3345865","0.3414634","0.4734300","0.4734300","0.4734300","0.4734300","0.4734300","0.4734300","0.4734300","0.4846154","0.4846154","0.4846154","0.4846154","0.5090909","0.5208333","0.5208333","0.5208333","0.5208333","0.5362637","0.5362637","0.5362637","0.5451128","0.5560976","0.3194444444444444","0.3194444444444444","0.3194444444444444","0.3194444444444444","0.3194444444444444","0.3194444444444444","0.3194444444444444","0.28888888888888886","0.28888888888888886","0.28888888888888886","0.28888888888888886","0.2727272727272727","0.24242424242424243","0.24242424242424243","0.24242424242424243","0.24242424242424243","0.22435897435897437","0.22435897435897437","0.22435897435897437","0.2087912087912088","0.19523809523809524","2.5555555555555554","2.5555555555555554","2.5555555555555554","2.5555555555555554","2.5555555555555554","2.5555555555555554","2.5555555555555554","2.6","2.6","2.6","2.6","2.727272727272727","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.6923076923076925","2.6923076923076925","2.6923076923076925","2.7142857142857144","2.7333333333333334"
"application-1601","BARABASI_ALBERT_GRAPH","SMALL","9","CONCENTRATE_INCOMING_EDGES","WORSEN","0.3431953","0.3431953","0.3431953","0.3431953","0.3431953","0.3523810","0.3523810","0.3523810","0.3523810","0.3523810","0.3523810","0.3555556","0.3555556","0.3555556","0.3597973","0.3597973","0.3597973","0.3617647","0.3617647","0.3617647","0.3636364","0.4319527","0.4319527","0.4319527","0.4319527","0.4319527","0.4476190","0.4476190","0.4476190","0.4476190","0.4476190","0.4476190","0.4525253","0.4525253","0.4525253","0.4746622","0.4746622","0.4746622","0.4852941","0.4852941","0.4852941","0.5050505","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16483516483516483","0.16483516483516483","0.16483516483516483","0.16483516483516483","0.16483516483516483","0.16483516483516483","0.15714285714285714","0.15714285714285714","0.15714285714285714","0.15416666666666667","0.15416666666666667","0.15416666666666667","0.14705882352941177","0.14705882352941177","0.14705882352941177","0.1437908496732026","2.0","2.0","2.0","2.0","2.0","2.142857142857143","2.142857142857143","2.142857142857143","2.142857142857143","2.142857142857143","2.142857142857143","2.2","2.2","2.2","2.3125","2.3125","2.3125","2.3529411764705883","2.3529411764705883","2.3529411764705883","2.4444444444444446"
"application-1602","BARABASI_ALBERT_GRAPH","SMALL","9","CONCENTRATE_OUTGOING_EDGES","WORSEN","0.2262443","0.2262443","0.2262443","0.2262443","0.2262443","0.2262443","0.2330827","0.2330827","0.2330827","0.2330827","0.2330827","0.27","0.27","0.27","0.27","0.27","0.2834302","0.2834302","0.2834302","0.2834302","0.2941176","0.6063348","0.6063348","0.6063348","0.6063348","0.6063348","0.6063348","0.6240602","0.6240602","0.6240602","0.6240602","0.6240602","0.63","0.63","0.63","0.63","0.63","0.6409884","0.6409884","0.6409884","0.6409884","0.6445013","0.21794871794871795","0.21794871794871795","0.21794871794871795","0.21794871794871795","0.21794871794871795","0.21794871794871795","0.2087912087912088","0.2087912087912088","0.2087912087912088","0.2087912087912088","0.2087912087912088","0.19047619047619047","0.19047619047619047","0.19047619047619047","0.19047619047619047","0.19047619047619047","0.17916666666666667","0.17916666666666667","0.17916666666666667","0.17916666666666667","0.16911764705882354","2.6153846153846154","2.6153846153846154","2.6153846153846154","2.6153846153846154","2.6153846153846154","2.6153846153846154","2.7142857142857144","2.7142857142857144","2.7142857142857144","2.7142857142857144","2.7142857142857144","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.6875","2.6875","2.6875","2.6875","2.7058823529411766"
