"APPLICATION","TIPO","TAMANHO","VERTICES INÍCIO","RELEASE 0","EVOLUÇÃO","GINI-ADS-V0","GINI-ADS-V1","GINI-ADS-V2","GINI-ADS-V3","GINI-ADS-V4","GINI-ADS-V5","GINI-ADS-V6","GINI-ADS-V7","GINI-ADS-V8","GINI-ADS-V9","GINI-ADS-V10","GINI-ADS-V11","GINI-ADS-V12","GINI-ADS-V13","GINI-ADS-V14","GINI-ADS-V15","GINI-ADS-V16","GINI-ADS-V17","GINI-ADS-V18","GINI-ADS-V19","GINI-ADS-V20","GINI-AIS-V0","GINI-AIS-V1","GINI-AIS-V2","GINI-AIS-V3","GINI-AIS-V4","GINI-AIS-V5","GINI-AIS-V6","GINI-AIS-V7","GINI-AIS-V8","GINI-AIS-V9","GINI-AIS-V10","GINI-AIS-V11","GINI-AIS-V12","GINI-AIS-V13","GINI-AIS-V14","GINI-AIS-V15","GINI-AIS-V16","GINI-AIS-V17","GINI-AIS-V18","GINI-AIS-V19","GINI-AIS-V20","SCF-V0","SCF-V1","SCF-V2","SCF-V3","SCF-V4","SCF-V5","SCF-V6","SCF-V7","SCF-V8","SCF-V9","SCF-V10","SCF-V11","SCF-V12","SCF-V13","SCF-V14","SCF-V15","SCF-V16","SCF-V17","SCF-V18","SCF-V19","SCF-V20","ADCS-V0","ADCS-V1","ADCS-V2","ADCS-V3","ADCS-V4","ADCS-V5","ADCS-V6","ADCS-V7","ADCS-V8","ADCS-V9","ADCS-V10","ADCS-V11","ADCS-V12","ADCS-V13","ADCS-V14","ADCS-V15","ADCS-V16","ADCS-V17","ADCS-V18","ADCS-V19","ADCS-V20"
"application-0011","RANDOM_GRAPH","SMALL","6","MEGASERVICE PROBLEM","IMPROVE","0.3461538","0.3461538","0.3461538","0.3461538","0.3461538","0.3636364","0.3636364","0.375","0.375","0.375","0.3641026","0.3641026","0.3641026","0.3441558","0.3441558","0.3441558","0.3441558","0.3441558","0.3518519","0.3349359","0.3417367","0.4769231","0.4769231","0.4769231","0.4769231","0.4769231","0.4444444","0.4444444","0.4583333","0.4583333","0.4583333","0.4820513","0.4820513","0.4820513","0.5","0.5","0.5","0.5","0.5","0.4962963","0.5112179","0.5154062","0.28888888888888886","0.28888888888888886","0.28888888888888886","0.28888888888888886","0.28888888888888886","0.24545454545454545","0.24545454545454545","0.21212121212121213","0.21212121212121213","0.21212121212121213","0.19230769230769232","0.19230769230769232","0.19230769230769232","0.1813186813186813","0.1813186813186813","0.1813186813186813","0.1813186813186813","0.1813186813186813","0.17142857142857143","0.1625","0.15441176470588236","2.6","2.6","2.6","2.6","2.6","2.4545454545454546","2.4545454545454546","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.3076923076923075","2.3076923076923075","2.3076923076923075","2.357142857142857","2.357142857142857","2.357142857142857","2.357142857142857","2.357142857142857","2.4","2.4375","2.4705882352941178"
"application-0012","RANDOM_GRAPH","SMALL","6","MEGASERVICE PROBLEM","IMPROVE","0.2758621","0.2758621","0.2758621","0.2758621","0.2758621","0.2758621","0.2758621","0.2604167","0.2307692","0.2593985","0.2593985","0.2507937","0.2507937","0.2507937","0.2507937","0.2507937","0.2527174","0.2527174","0.2527174","0.2720588","0.2622345","0.4576803","0.4576803","0.4576803","0.4576803","0.4576803","0.4576803","0.4576803","0.4739583","0.4957265","0.5","0.5","0.5206349","0.5206349","0.5206349","0.5206349","0.5206349","0.5380435","0.5380435","0.5380435","0.5416667","0.5632502","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.24242424242424243","0.23076923076923078","0.2087912087912088","0.2087912087912088","0.2","0.2","0.2","0.2","0.2","0.19166666666666668","0.19166666666666668","0.19166666666666668","0.17647058823529413","0.16666666666666666","2.6363636363636362","2.6363636363636362","2.6363636363636362","2.6363636363636362","2.6363636363636362","2.6363636363636362","2.6363636363636362","2.6666666666666665","2.769230769230769","2.7142857142857144","2.7142857142857144","2.8","2.8","2.8","2.8","2.8","2.875","2.875","2.875","2.823529411764706","3.0"
"application-0013","RANDOM_GRAPH","SMALL","7","MEGASERVICE PROBLEM","IMPROVE","0.3653846","0.3653846","0.3653846","0.3653846","0.3461538","0.3461538","0.3461538","0.3522167","0.3522167","0.3522167","0.3555556","0.3555556","0.3555556","0.3632812","0.3632812","0.3632812","0.3632812","0.3632812","0.3529412","0.3421053","0.3157895","0.4294872","0.4294872","0.4294872","0.4294872","0.4450549","0.4450549","0.4450549","0.4556650","0.4556650","0.4556650","0.4666667","0.4666667","0.4666667","0.4726562","0.4726562","0.4726562","0.4726562","0.4726562","0.4773109","0.4912281","0.5032092","0.19696969696969696","0.19696969696969696","0.19696969696969696","0.19696969696969696","0.1794871794871795","0.1794871794871795","0.1794871794871795","0.15934065934065933","0.15934065934065933","0.15934065934065933","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.12867647058823528","0.12418300653594772","0.11988304093567251","2.1666666666666665","2.1666666666666665","2.1666666666666665","2.1666666666666665","2.1538461538461537","2.1538461538461537","2.1538461538461537","2.0714285714285716","2.0714285714285716","2.0714285714285716","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0588235294117645","2.111111111111111","2.1578947368421053"
"application-0014","RANDOM_GRAPH","SMALL","5","MEGASERVICE PROBLEM","IMPROVE","0.2916667","0.2916667","0.2916667","0.2916667","0.2916667","0.2916667","0.2916667","0.2916667","0.3","0.3","0.3","0.3","0.3030303","0.3030303","0.3030303","0.3030303","0.3030303","0.3030303","0.3030303","0.3030303","0.3076923","0.4027778","0.4027778","0.4027778","0.4027778","0.4027778","0.4027778","0.4027778","0.4027778","0.3941176","0.3941176","0.3941176","0.3941176","0.4141414","0.4141414","0.4141414","0.4141414","0.4141414","0.4141414","0.4141414","0.4141414","0.4335664","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.18888888888888888","0.18888888888888888","0.18888888888888888","0.18888888888888888","0.16363636363636364","0.16363636363636364","0.16363636363636364","0.16363636363636364","0.16363636363636364","0.16363636363636364","0.16363636363636364","0.16363636363636364","0.14102564102564102","1.7777777777777777","1.7777777777777777","1.7777777777777777","1.7777777777777777","1.7777777777777777","1.7777777777777777","1.7777777777777777","1.7777777777777777","1.7","1.7","1.7","1.7","1.6363636363636365","1.6363636363636365","1.6363636363636365","1.6363636363636365","1.6363636363636365","1.6363636363636365","1.6363636363636365","1.6363636363636365","1.6923076923076923"
"application-0015","RANDOM_GRAPH","SMALL","7","MEGASERVICE PROBLEM","IMPROVE","0.2727273","0.2727273","0.2727273","0.2727273","0.2727273","0.2727273","0.2727273","0.2619048","0.2619048","0.2619048","0.2619048","0.2619048","0.2811671","0.2811671","0.2811671","0.2811671","0.2695853","0.2695853","0.2695853","0.2695853","0.2784314","0.4965035","0.4965035","0.4965035","0.4965035","0.4965035","0.4965035","0.4965035","0.4642857","0.4642857","0.4642857","0.4642857","0.4642857","0.4456233","0.4456233","0.4456233","0.4456233","0.4585253","0.4585253","0.4585253","0.4585253","0.4509804","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.21212121212121213","0.21212121212121213","0.21212121212121213","0.21212121212121213","0.21212121212121213","0.1858974358974359","0.1858974358974359","0.1858974358974359","0.1858974358974359","0.17032967032967034","0.17032967032967034","0.17032967032967034","0.17032967032967034","0.1619047619047619","2.3636363636363638","2.3636363636363638","2.3636363636363638","2.3636363636363638","2.3636363636363638","2.3636363636363638","2.3636363636363638","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.230769230769231","2.230769230769231","2.230769230769231","2.230769230769231","2.2142857142857144","2.2142857142857144","2.2142857142857144","2.2142857142857144","2.2666666666666666"
"application-0016","RANDOM_GRAPH","SMALL","6","MEGASERVICE PROBLEM","IMPROVE","0.2758621","0.2758621","0.2758621","0.2758621","0.2758621","0.2758621","0.2944444","0.2944444","0.2944444","0.2944444","0.2944444","0.3030303","0.3030303","0.3030303","0.2896825","0.2896825","0.2896825","0.2833333","0.2833333","0.2833333","0.2834302","0.4576803","0.4576803","0.4576803","0.4576803","0.4576803","0.4576803","0.4555556","0.4555556","0.4555556","0.4555556","0.4555556","0.4615385","0.4615385","0.4615385","0.4841270","0.4841270","0.4841270","0.5066667","0.5066667","0.5066667","0.5159884","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.22727272727272727","0.22727272727272727","0.22727272727272727","0.22727272727272727","0.22727272727272727","0.21153846153846154","0.21153846153846154","0.21153846153846154","0.1978021978021978","0.1978021978021978","0.1978021978021978","0.19047619047619047","0.19047619047619047","0.19047619047619047","0.17916666666666667","2.6363636363636362","2.6363636363636362","2.6363636363636362","2.6363636363636362","2.6363636363636362","2.6363636363636362","2.5","2.5","2.5","2.5","2.5","2.5384615384615383","2.5384615384615383","2.5384615384615383","2.5714285714285716","2.5714285714285716","2.5714285714285716","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.6875"
"application-0017","RANDOM_GRAPH","SMALL","6","MEGASERVICE PROBLEM","IMPROVE","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3190476","0.3190476","0.3190476","0.3190476","0.3190476","0.3190476","0.3190476","0.3190476","0.3305785","0.4666667","0.4666667","0.4666667","0.4666667","0.4666667","0.4666667","0.4666667","0.4666667","0.4666667","0.4666667","0.4666667","0.4666667","0.4619048","0.4619048","0.4619048","0.4619048","0.4619048","0.4619048","0.4619048","0.4619048","0.4710744","0.2777777777777778","0.2777777777777778","0.2777777777777778","0.2777777777777778","0.2777777777777778","0.2777777777777778","0.2777777777777778","0.2777777777777778","0.2777777777777778","0.2777777777777778","0.2777777777777778","0.2777777777777778","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.2","2.2222222222222223","2.2222222222222223","2.2222222222222223","2.2222222222222223","2.2222222222222223","2.2222222222222223","2.2222222222222223","2.2222222222222223","2.2222222222222223","2.2222222222222223","2.2222222222222223","2.2222222222222223","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.0"
"application-0018","RANDOM_GRAPH","SMALL","5","MEGASERVICE PROBLEM","IMPROVE","0.3","0.3","0.3","0.3","0.3","0.3140496","0.3140496","0.2986111","0.2986111","0.2986111","0.2986111","0.2840237","0.2840237","0.2840237","0.2959184","0.2959184","0.3","0.3","0.3","0.3","0.2724458","0.4333333","0.4333333","0.4333333","0.4333333","0.4333333","0.4214876","0.4214876","0.4444444","0.4444444","0.4444444","0.4444444","0.4733728","0.4733728","0.4733728","0.4795918","0.4795918","0.4916667","0.4916667","0.4916667","0.4916667","0.5170279","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.2","0.2","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.15384615384615385","0.15384615384615385","0.1523809523809524","0.1523809523809524","0.1523809523809524","0.1523809523809524","0.13970588235294118","2.1","2.1","2.1","2.1","2.1","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.1333333333333333","2.1333333333333333","2.1333333333333333","2.1333333333333333","2.235294117647059"
"application-0019","RANDOM_GRAPH","SMALL","5","MEGASERVICE PROBLEM","IMPROVE","0.3896104","0.3896104","0.3896104","0.3896104","0.3896104","0.3896104","0.3896104","0.3896104","0.3896104","0.3896104","0.3896104","0.3896104","0.375","0.375","0.375","0.375","0.375","0.375","0.375","0.375","0.3589744","0.5454545","0.5454545","0.5454545","0.5454545","0.5454545","0.5454545","0.5454545","0.5454545","0.5454545","0.5454545","0.5454545","0.5454545","0.5416667","0.5416667","0.5416667","0.5416667","0.5416667","0.5416667","0.5416667","0.5416667","0.5299145","0.2619047619047619","0.2619047619047619","0.2619047619047619","0.2619047619047619","0.2619047619047619","0.2619047619047619","0.2619047619047619","0.2619047619047619","0.2619047619047619","0.2619047619047619","0.2619047619047619","0.2619047619047619","0.21428571428571427","0.21428571428571427","0.21428571428571427","0.21428571428571427","0.21428571428571427","0.21428571428571427","0.21428571428571427","0.21428571428571427","0.18055555555555555","1.5714285714285714","1.5714285714285714","1.5714285714285714","1.5714285714285714","1.5714285714285714","1.5714285714285714","1.5714285714285714","1.5714285714285714","1.5714285714285714","1.5714285714285714","1.5714285714285714","1.5714285714285714","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.4444444444444444"
"application-0020","RANDOM_GRAPH","SMALL","6","MEGASERVICE PROBLEM","IMPROVE","0.2333333","0.2333333","0.2333333","0.2333333","0.2333333","0.2333333","0.2333333","0.2213439","0.2213439","0.2213439","0.2213439","0.2430556","0.2430556","0.2430556","0.2430556","0.2430556","0.2584615","0.2584615","0.2584615","0.2584615","0.2704082","0.4904762","0.4904762","0.4904762","0.4904762","0.4904762","0.4904762","0.4904762","0.4426877","0.4426877","0.4426877","0.4426877","0.4652778","0.4652778","0.4652778","0.4652778","0.4652778","0.48","0.48","0.48","0.48","0.4795918","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.16025641025641027","0.16025641025641027","0.16025641025641027","0.16025641025641027","0.15384615384615385","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.090909090909091","2.090909090909091","2.090909090909091","2.090909090909091","2.0","2.0","2.0","2.0","2.0","1.9230769230769231","1.9230769230769231","1.9230769230769231","1.9230769230769231","2.0"
"application-0021","RANDOM_GRAPH","SMALL","7","MEGASERVICE PROBLEM","IMPROVE","0.2770563","0.2770563","0.2770563","0.2770563","0.2770563","0.2770563","0.2770563","0.2770563","0.2878788","0.2943144","0.2943144","0.2943144","0.2943144","0.2976190","0.2976190","0.2976190","0.3012346","0.3012346","0.3012346","0.3168103","0.3198529","0.5800866","0.5800866","0.5800866","0.5800866","0.5800866","0.5800866","0.5800866","0.5800866","0.5303030","0.5284281","0.5284281","0.5284281","0.5284281","0.5297619","0.5297619","0.5297619","0.5234568","0.5234568","0.5234568","0.5280172","0.5367647","0.19090909090909092","0.19090909090909092","0.19090909090909092","0.19090909090909092","0.19090909090909092","0.19090909090909092","0.19090909090909092","0.19090909090909092","0.16666666666666666","0.14743589743589744","0.14743589743589744","0.14743589743589744","0.14743589743589744","0.13186813186813187","0.13186813186813187","0.13186813186813187","0.12857142857142856","0.12857142857142856","0.12857142857142856","0.12083333333333333","0.11764705882352941","1.9090909090909092","1.9090909090909092","1.9090909090909092","1.9090909090909092","1.9090909090909092","1.9090909090909092","1.9090909090909092","1.9090909090909092","1.8333333333333333","1.7692307692307692","1.7692307692307692","1.7692307692307692","1.7692307692307692","1.7142857142857142","1.7142857142857142","1.7142857142857142","1.8","1.8","1.8","1.8125","1.8823529411764706"
"application-0022","RANDOM_GRAPH","SMALL","8","MEGASERVICE PROBLEM","IMPROVE","0.3120879","0.3120879","0.3120879","0.3120879","0.3120879","0.3120879","0.3120879","0.3293651","0.3293651","0.3293651","0.3423423","0.3423423","0.3423423","0.3317308","0.3317308","0.3317308","0.3317308","0.2997199","0.2997199","0.2997199","0.3024691","0.5054945","0.5054945","0.5054945","0.5054945","0.5054945","0.5054945","0.5054945","0.5039683","0.5039683","0.5039683","0.5081081","0.5081081","0.5081081","0.5272436","0.5272436","0.5272436","0.5272436","0.5378151","0.5378151","0.5378151","0.5469136","0.22435897435897437","0.22435897435897437","0.22435897435897437","0.22435897435897437","0.22435897435897437","0.22435897435897437","0.22435897435897437","0.1978021978021978","0.1978021978021978","0.1978021978021978","0.1761904761904762","0.1761904761904762","0.1761904761904762","0.1625","0.1625","0.1625","0.1625","0.15441176470588236","0.15441176470588236","0.15441176470588236","0.14705882352941177","2.6923076923076925","2.6923076923076925","2.6923076923076925","2.6923076923076925","2.6923076923076925","2.6923076923076925","2.6923076923076925","2.5714285714285716","2.5714285714285716","2.5714285714285716","2.466666666666667","2.466666666666667","2.466666666666667","2.4375","2.4375","2.4375","2.4375","2.4705882352941178","2.4705882352941178","2.4705882352941178","2.5"
"application-0023","RANDOM_GRAPH","SMALL","9","MEGASERVICE PROBLEM","IMPROVE","0.2126697","0.2126697","0.2126697","0.2126697","0.2126697","0.2126697","0.2126697","0.2126697","0.2126697","0.2592593","0.2592593","0.2753378","0.2753378","0.3016591","0.3016591","0.3016591","0.3016591","0.3016591","0.3036176","0.3045913","0.314","0.6380090","0.6380090","0.6380090","0.6380090","0.6380090","0.6380090","0.6380090","0.6380090","0.6380090","0.6185185","0.6185185","0.6097973","0.6097973","0.6123680","0.6123680","0.6123680","0.6123680","0.6123680","0.5904393","0.5979843","0.592","0.21794871794871795","0.21794871794871795","0.21794871794871795","0.21794871794871795","0.21794871794871795","0.21794871794871795","0.21794871794871795","0.21794871794871795","0.21794871794871795","0.17142857142857143","0.17142857142857143","0.15416666666666667","0.15416666666666667","0.14338235294117646","0.14338235294117646","0.14338235294117646","0.14338235294117646","0.14338235294117646","0.14052287581699346","0.13742690058479531","0.13157894736842105","2.6153846153846154","2.6153846153846154","2.6153846153846154","2.6153846153846154","2.6153846153846154","2.6153846153846154","2.6153846153846154","2.6153846153846154","2.6153846153846154","2.4","2.4","2.3125","2.3125","2.2941176470588234","2.2941176470588234","2.2941176470588234","2.2941176470588234","2.2941176470588234","2.388888888888889","2.473684210526316","2.5"
"application-0024","RANDOM_GRAPH","SMALL","7","MEGASERVICE PROBLEM","IMPROVE","0.3777778","0.3777778","0.3777778","0.3777778","0.3777778","0.3777778","0.3777778","0.3777778","0.3777778","0.3849206","0.3849206","0.3849206","0.3910256","0.3910256","0.4010989","0.4010989","0.4045977","0.4045977","0.4045977","0.4045977","0.3910035","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4166667","0.4166667","0.4166667","0.4230769","0.4230769","0.4340659","0.4340659","0.4505747","0.4505747","0.4505747","0.4505747","0.4602076","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1590909090909091","0.1590909090909091","0.1590909090909091","0.15384615384615385","0.15384615384615385","0.14285714285714285","0.14285714285714285","0.1380952380952381","0.1380952380952381","0.1380952380952381","0.1380952380952381","0.125","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.75","1.75","1.75","1.8461538461538463","1.8461538461538463","1.8571428571428572","1.8571428571428572","1.9333333333333333","1.9333333333333333","1.9333333333333333","1.9333333333333333","2.0"
"application-0025","RANDOM_GRAPH","SMALL","7","MEGASERVICE PROBLEM","IMPROVE","0.2388664","0.2388664","0.2388664","0.2388664","0.2428571","0.2428571","0.2428571","0.2634146","0.2634146","0.2634146","0.2634146","0.2797619","0.2797619","0.2901961","0.2901961","0.2901961","0.2901961","0.2901961","0.2709751","0.2709751","0.2570175","0.5465587","0.5465587","0.5465587","0.5465587","0.5428571","0.5428571","0.5428571","0.5463415","0.5463415","0.5463415","0.5463415","0.5535714","0.5535714","0.5647059","0.5647059","0.5647059","0.5647059","0.5647059","0.5770975","0.5770975","0.5903509","0.24358974358974358","0.24358974358974358","0.24358974358974358","0.24358974358974358","0.21978021978021978","0.21978021978021978","0.21978021978021978","0.19523809523809524","0.19523809523809524","0.19523809523809524","0.19523809523809524","0.175","0.175","0.16544117647058823","0.16544117647058823","0.16544117647058823","0.16544117647058823","0.16544117647058823","0.16013071895424835","0.16013071895424835","0.15","2.923076923076923","2.923076923076923","2.923076923076923","2.923076923076923","2.857142857142857","2.857142857142857","2.857142857142857","2.7333333333333334","2.7333333333333334","2.7333333333333334","2.7333333333333334","2.625","2.625","2.6470588235294117","2.6470588235294117","2.6470588235294117","2.6470588235294117","2.6470588235294117","2.7222222222222223","2.7222222222222223","2.85"
"application-0026","RANDOM_GRAPH","SMALL","5","MEGASERVICE PROBLEM","IMPROVE","0.296875","0.296875","0.296875","0.296875","0.296875","0.2839506","0.2839506","0.2839506","0.2839506","0.2839506","0.3","0.3","0.3090909","0.3090909","0.3090909","0.3090909","0.3106061","0.3106061","0.3261538","0.3261538","0.3148148","0.546875","0.546875","0.546875","0.546875","0.546875","0.5679012","0.5679012","0.5679012","0.5679012","0.5679012","0.6052632","0.6052632","0.6181818","0.6181818","0.6181818","0.6181818","0.6212121","0.6212121","0.6276923","0.6276923","0.6269841","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.25","0.25","0.25","0.25","0.25","0.2111111111111111","0.2111111111111111","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.16666666666666666","0.16666666666666666","0.16025641025641027","0.16025641025641027","0.14835164835164835","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.9","1.9","1.8181818181818181","1.8181818181818181","1.8181818181818181","1.8181818181818181","1.8333333333333333","1.8333333333333333","1.9230769230769231","1.9230769230769231","1.9285714285714286"
"application-0027","RANDOM_GRAPH","SMALL","7","MEGASERVICE PROBLEM","IMPROVE","0.2524655","0.2524655","0.2524655","0.2524655","0.2524655","0.2560976","0.2560976","0.2560976","0.2573643","0.2573643","0.2573643","0.2573643","0.2573643","0.2573643","0.2573643","0.2573643","0.2472826","0.2472826","0.2517647","0.2517647","0.2497770","0.4970414","0.4970414","0.4970414","0.4970414","0.4970414","0.4860627","0.4860627","0.4860627","0.4992248","0.4992248","0.4992248","0.4992248","0.4992248","0.4992248","0.4992248","0.4992248","0.5217391","0.5217391","0.5341176","0.5341176","0.5566459","0.25","0.25","0.25","0.25","0.25","0.22527472527472528","0.22527472527472528","0.22527472527472528","0.20476190476190476","0.20476190476190476","0.20476190476190476","0.20476190476190476","0.20476190476190476","0.20476190476190476","0.20476190476190476","0.20476190476190476","0.19166666666666668","0.19166666666666668","0.18382352941176472","0.18382352941176472","0.17251461988304093","3.0","3.0","3.0","3.0","3.0","2.9285714285714284","2.9285714285714284","2.9285714285714284","2.8666666666666667","2.8666666666666667","2.8666666666666667","2.8666666666666667","2.8666666666666667","2.8666666666666667","2.8666666666666667","2.8666666666666667","2.875","2.875","2.9411764705882355","2.9411764705882355","3.1052631578947367"
"application-0028","RANDOM_GRAPH","SMALL","6","MEGASERVICE PROBLEM","IMPROVE","0.3030303","0.3030303","0.3030303","0.3030303","0.3020833","0.3020833","0.3170163","0.3170163","0.3170163","0.3122449","0.3122449","0.2982456","0.2982456","0.2982456","0.3094512","0.3094512","0.3111111","0.3111111","0.3111111","0.3117914","0.3281734","0.4484848","0.4484848","0.4484848","0.4484848","0.453125","0.453125","0.4708625","0.4708625","0.4708625","0.5","0.5","0.5087719","0.5087719","0.5087719","0.5076220","0.5076220","0.5150327","0.5150327","0.5150327","0.5204082","0.5263158","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.24242424242424243","0.24242424242424243","0.21153846153846154","0.21153846153846154","0.21153846153846154","0.19230769230769232","0.19230769230769232","0.18095238095238095","0.18095238095238095","0.18095238095238095","0.17083333333333334","0.17083333333333334","0.16544117647058823","0.16544117647058823","0.16544117647058823","0.16013071895424835","0.14912280701754385","2.727272727272727","2.727272727272727","2.727272727272727","2.727272727272727","2.6666666666666665","2.6666666666666665","2.5384615384615383","2.5384615384615383","2.5384615384615383","2.5","2.5","2.533333333333333","2.533333333333333","2.533333333333333","2.5625","2.5625","2.6470588235294117","2.6470588235294117","2.6470588235294117","2.7222222222222223","2.6842105263157894"
"application-0029","RANDOM_GRAPH","SMALL","7","MEGASERVICE PROBLEM","IMPROVE","0.3272727","0.3272727","0.3272727","0.3272727","0.3272727","0.3272727","0.3272727","0.3272727","0.3106061","0.3106061","0.3106061","0.3106061","0.3106061","0.3106061","0.3106061","0.3106061","0.3233333","0.3233333","0.3233333","0.3233333","0.3313609","0.5454545","0.5454545","0.5454545","0.5454545","0.5454545","0.5454545","0.5454545","0.5454545","0.5303030","0.5303030","0.5303030","0.5303030","0.5303030","0.5303030","0.5303030","0.5303030","0.5433333","0.5433333","0.5433333","0.5433333","0.5443787","0.24444444444444444","0.24444444444444444","0.24444444444444444","0.24444444444444444","0.24444444444444444","0.24444444444444444","0.24444444444444444","0.24444444444444444","0.21818181818181817","0.21818181818181817","0.21818181818181817","0.21818181818181817","0.21818181818181817","0.21818181818181817","0.21818181818181817","0.21818181818181817","0.1893939393939394","0.1893939393939394","0.1893939393939394","0.1893939393939394","0.16666666666666666","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.1818181818181817","2.1818181818181817","2.1818181818181817","2.1818181818181817","2.1818181818181817","2.1818181818181817","2.1818181818181817","2.1818181818181817","2.0833333333333335","2.0833333333333335","2.0833333333333335","2.0833333333333335","2.0"
"application-0030","RANDOM_GRAPH","SMALL","7","MEGASERVICE PROBLEM","IMPROVE","0.3433333","0.3433333","0.3433333","0.3433333","0.3491124","0.3491124","0.3518519","0.3518519","0.3518519","0.3523810","0.3523810","0.3476562","0.3476562","0.3476562","0.3476562","0.3476562","0.3476562","0.3476562","0.3476562","0.3476562","0.3411111","0.4766667","0.4766667","0.4766667","0.4766667","0.4792899","0.4792899","0.4894180","0.4894180","0.4894180","0.5","0.5","0.5117188","0.5117188","0.5117188","0.5117188","0.5117188","0.5117188","0.5117188","0.5117188","0.5117188","0.5122222","0.1893939393939394","0.1893939393939394","0.1893939393939394","0.1893939393939394","0.16666666666666666","0.16666666666666666","0.14835164835164835","0.14835164835164835","0.14835164835164835","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.11842105263157894","2.0833333333333335","2.0833333333333335","2.0833333333333335","2.0833333333333335","2.0","2.0","1.9285714285714286","1.9285714285714286","1.9285714285714286","1.8666666666666667","1.8666666666666667","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.25"
"application-0031","RANDOM_GRAPH","SMALL","8","MEGASERVICE PROBLEM","IMPROVE","0.2607527","0.2607527","0.2607527","0.2607527","0.2607527","0.2564103","0.2564103","0.2564103","0.2510204","0.2510204","0.2510204","0.2510204","0.2703704","0.2703704","0.2703704","0.2804487","0.2804487","0.2804487","0.2885154","0.2885154","0.2777778","0.5456989","0.5456989","0.5456989","0.5456989","0.5456989","0.5454545","0.5454545","0.5454545","0.5653061","0.5653061","0.5653061","0.5653061","0.5666667","0.5666667","0.5666667","0.5657051","0.5657051","0.5657051","0.5602241","0.5602241","0.5691358","0.23484848484848486","0.23484848484848486","0.23484848484848486","0.23484848484848486","0.23484848484848486","0.21153846153846154","0.21153846153846154","0.21153846153846154","0.19230769230769232","0.19230769230769232","0.19230769230769232","0.19230769230769232","0.17142857142857143","0.17142857142857143","0.17142857142857143","0.1625","0.1625","0.1625","0.15441176470588236","0.15441176470588236","0.14705882352941177","2.5833333333333335","2.5833333333333335","2.5833333333333335","2.5833333333333335","2.5833333333333335","2.5384615384615383","2.5384615384615383","2.5384615384615383","2.5","2.5","2.5","2.5","2.4","2.4","2.4","2.4375","2.4375","2.4375","2.4705882352941178","2.4705882352941178","2.5"
